sentence_id,sentence,trigram_surprisal
file-mouth_ka_saudagar-1507111034__13.0,"आदमी के रूप में आदमी , आदमी की मौत बनकर घूम रहे हैं । ",67.89537985776481
file-mouth_ka_saudagar-1507111034__13.1,"आदमी के रूप में बनकर आदमी की मौत आदमी , घूम रहे हैं । ",70.10074501273463
file-mouth_ka_saudagar-1507111034__13.2,"आदमी , आदमी के रूप में आदमी की मौत बनकर घूम रहे हैं । ",68.624696351205
file-mouth_ka_saudagar-1507111034__13.3,"आदमी , बनकर आदमी की मौत आदमी के रूप में घूम रहे हैं । ",67.27973695980702
file-mouth_ka_saudagar-1507111034__13.4,"बनकर आदमी के रूप में आदमी की मौत आदमी , घूम रहे हैं । ",71.04969622748436
file-mouth_ka_saudagar-1507111034__13.5,"बनकर आदमी , आदमी की मौत आदमी के रूप में घूम रहे हैं । ",67.75996024075953
file-mouth_ka_saudagar-1507111034__14.0,"कैसे कमजोर , सीधे - सादे लोग दरिन्दों से बच पायेगें ? ",96.17949313484887
file-mouth_ka_saudagar-1507111034__14.1,"कैसे कमजोर , सीधे - सादे दरिन्दों से लोग बच पायेगें ? ",96.67836413671976
file-mouth_ka_saudagar-1507111034__14.2,"लोग कमजोर , सीधे - सादे कैसे दरिन्दों से बच पायेगें ? ",97.08631981340662
file-mouth_ka_saudagar-1507111034__14.3,"लोग कमजोर , सीधे - सादे दरिन्दों से कैसे बच पायेगें ? ",96.58945587900153
file-mouth_ka_saudagar-1507111034__14.4,"दरिन्दों से कमजोर , सीधे - सादे कैसे लोग बच पायेगें ? ",99.02969472793286
file-mouth_ka_saudagar-1507111034__14.5,"दरिन्दों से कमजोर , सीधे - सादे लोग कैसे बच पायेगें ? ",97.00025471827189
file-mouth_ka_saudagar-1507111034__15.0,नन्दिनी - ठीक कह रहे हो स्वार्थ के इस युग में आदमी को पहचानना बहुत कठिन हो गया है । ,102.4565064642607
file-mouth_ka_saudagar-1507111034__15.1,नन्दिनी - ठीक कह रहे हो स्वार्थ के इस युग में आदमी को बहुत कठिन पहचानना हो गया है । ,111.53279767684782
file-mouth_ka_saudagar-1507111034__15.2,नन्दिनी - ठीक कह रहे हो स्वार्थ के पहचानना आदमी को इस युग में बहुत कठिन हो गया है । ,113.01805175660311
file-mouth_ka_saudagar-1507111034__15.3,नन्दिनी - ठीक कह रहे हो स्वार्थ के पहचानना आदमी को बहुत कठिन इस युग में हो गया है । ,118.22188635910355
file-mouth_ka_saudagar-1507111034__15.4,नन्दिनी - ठीक कह रहे हो स्वार्थ के बहुत कठिन आदमी को इस युग में पहचानना हो गया है । ,121.82505748318158
file-mouth_ka_saudagar-1507111034__15.5,नन्दिनी - ठीक कह रहे हो स्वार्थ के बहुत कठिन आदमी को पहचानना इस युग में हो गया है । ,119.32188147819261
file-mouth_ka_saudagar-1507111034__16.0,कहते हैं सोना परखे घरी - घरी आदमी परखे एक घरी वाली कहावत आज के आदमी पर लागू नहीं हो रही है क्योंकि वह चेहरा बदलने में इतना माहिर हो गया है । ,234.0920531067033
file-mouth_ka_saudagar-1507111034__16.1,कहते हैं सोना परखे घरी - घरी आदमी परखे एक घरी वाली कहावत आज के आदमी पर लागू नहीं हो रही है क्योंकि वह चेहरा इतना माहिर बदलने में हो गया है । ,238.0476188341431
file-mouth_ka_saudagar-1507111034__16.2,कहते हैं सोना परखे घरी - घरी आदमी परखे एक घरी वाली कहावत आज के आदमी पर लागू नहीं हो रही है क्योंकि बदलने में चेहरा वह इतना माहिर हो गया है । ,238.98822584157716
file-mouth_ka_saudagar-1507111034__16.3,कहते हैं सोना परखे घरी - घरी आदमी परखे एक घरी वाली कहावत आज के आदमी पर लागू नहीं हो रही है क्योंकि बदलने में चेहरा इतना माहिर वह हो गया है । ,244.4263394564657
file-mouth_ka_saudagar-1507111034__16.4,कहते हैं सोना परखे घरी - घरी आदमी परखे एक घरी वाली कहावत आज के आदमी पर लागू नहीं हो रही है क्योंकि इतना माहिर चेहरा वह बदलने में हो गया है । ,242.55890728656337
file-mouth_ka_saudagar-1507111034__16.5,कहते हैं सोना परखे घरी - घरी आदमी परखे एक घरी वाली कहावत आज के आदमी पर लागू नहीं हो रही है क्योंकि इतना माहिर चेहरा बदलने में वह हो गया है । ,241.14400405066428
file-mouth_ka_saudagar-1507111034__17.0,आदमी के पल - पल मुखौटे बदलने का ही तो नतीजा है कि आदमी नरकंकाल तक का भयावह धंधा करने लगे हैं । ,161.97740103096072
file-mouth_ka_saudagar-1507111034__17.1,आदमी के पल - पल मुखौटे बदलने का ही तो नतीजा है कि भयावह धंधा नरकंकाल तक का आदमी करने लगे हैं । ,165.3577901367431
file-mouth_ka_saudagar-1507111034__18.0,कुछ साल पहले ताबूत काण्ड आम आदमी को हिलाकर रख दिया था । ,65.95754562168597
file-mouth_ka_saudagar-1507111034__18.1,कुछ साल पहले हिलाकर आम आदमी को ताबूत काण्ड रख दिया था । ,77.57698016221369
file-mouth_ka_saudagar-1507111034__18.2,ताबूत काण्ड कुछ साल पहले आम आदमी को हिलाकर रख दिया था । ,67.27893109713803
file-mouth_ka_saudagar-1507111034__18.3,ताबूत काण्ड हिलाकर आम आदमी को कुछ साल पहले रख दिया था । ,79.64573860157009
file-mouth_ka_saudagar-1507111034__18.4,हिलाकर कुछ साल पहले आम आदमी को ताबूत काण्ड रख दिया था । ,78.89836563766573
file-mouth_ka_saudagar-1507111034__18.5,हिलाकर ताबूत काण्ड आम आदमी को कुछ साल पहले रख दिया था । ,79.64573805259101
file-mouth_ka_saudagar-1507111034__19.0,स्वार्थ में आज का आदमी इतना पागल हो गया है कि अपने स्वार्थ के अलावा कुछ सूझ ही नहीं रहा है । ,110.79837437426734
file-mouth_ka_saudagar-1507111034__19.1,स्वार्थ में आज का आदमी इतना पागल हो गया है कि अपने कुछ स्वार्थ के अलावा सूझ ही नहीं रहा है । ,119.65520791129376
file-mouth_ka_saudagar-1507111034__20.0,क्या जमाना आ गया है आदमी मौत का सौदागर बन गया है । ,75.89258440657568
file-mouth_ka_saudagar-1507111034__20.1,क्या जमाना आ गया है सौदागर मौत का आदमी बन गया है । ,75.0213930571587
file-mouth_ka_saudagar-1507111034__21.0,सन्तोष - सच आज के इस युग में आदमी स्वार्थ के जाल में ऐसा उलझ गया है कि वह अच्छे - बुरे में अन्तर नहीं कर पा रहा है । ,168.9745854801725
file-mouth_ka_saudagar-1507111034__21.1,सन्तोष - सच आज के इस युग में आदमी स्वार्थ के जाल में ऐसा उलझ गया है कि वह अन्तर अच्छे - बुरे में नहीं कर पा रहा है । ,173.42904444313533
file-mouth_ka_saudagar-1507111034__21.2,सन्तोष - सच आज के इस युग में आदमी स्वार्थ के जाल में ऐसा उलझ गया है कि अच्छे - बुरे में वह अन्तर नहीं कर पा रहा है । ,173.85060711495535
file-mouth_ka_saudagar-1507111034__21.3,सन्तोष - सच आज के इस युग में आदमी स्वार्थ के जाल में ऐसा उलझ गया है कि अच्छे - बुरे में अन्तर वह नहीं कर पा रहा है । ,174.45322967053454
file-mouth_ka_saudagar-1507111034__21.4,सन्तोष - सच आज के इस युग में आदमी स्वार्थ के जाल में ऐसा उलझ गया है कि अन्तर वह अच्छे - बुरे में नहीं कर पा रहा है । ,179.1741043314378
file-mouth_ka_saudagar-1507111034__21.5,सन्तोष - सच आज के इस युग में आदमी स्वार्थ के जाल में ऐसा उलझ गया है कि अन्तर अच्छे - बुरे में वह नहीं कर पा रहा है । ,175.763370407775
file-mouth_ka_saudagar-1507111034__22.0,पागलपन में मदहोश का कत्ल कर अपनी खुशियों की नींव रख रहा है । ,90.6167579780739
file-mouth_ka_saudagar-1507111034__22.1,पागलपन में मदहोश का कत्ल नींव अपनी खुशियों की कर रख रहा है । ,100.59077187487557
file-mouth_ka_saudagar-1507111034__24.0,सन्तोष - सुनो भोले बाबा की नगरी में पुलिस ने एक ऐसे खूनी गिरोह का भण्डाफोड़ किया है जो फर्जी नाम से आदमी का बीमा करवाता था और बाद में किसी मासूम गरीब को अपने जाल में फंसाकर मौत के घाट उतार देता था । ,270.09346025698756
file-mouth_ka_saudagar-1507111034__24.1,सन्तोष - सुनो भोले बाबा की नगरी में पुलिस ने एक ऐसे खूनी गिरोह का भण्डाफोड़ किया है जो फर्जी नाम से आदमी का बीमा करवाता था और बाद में किसी मासूम गरीब को अपने जाल में घाट मौत के फंसाकर उतार देता था । ,292.20867974033007
file-mouth_ka_saudagar-1507111034__24.2,सन्तोष - सुनो भोले बाबा की नगरी में पुलिस ने एक ऐसे खूनी गिरोह का भण्डाफोड़ किया है जो फर्जी नाम से आदमी का बीमा करवाता था और फंसाकर किसी मासूम गरीब को अपने जाल में बाद में मौत के घाट उतार देता था । ,273.6499756574397
file-mouth_ka_saudagar-1507111034__24.3,सन्तोष - सुनो भोले बाबा की नगरी में पुलिस ने एक ऐसे खूनी गिरोह का भण्डाफोड़ किया है जो फर्जी नाम से आदमी का बीमा करवाता था और फंसाकर किसी मासूम गरीब को अपने जाल में घाट मौत के बाद में उतार देता था । ,290.70053772828317
file-mouth_ka_saudagar-1507111034__24.4,सन्तोष - सुनो भोले बाबा की नगरी में पुलिस ने एक ऐसे खूनी गिरोह का भण्डाफोड़ किया है जो फर्जी नाम से आदमी का बीमा करवाता था और घाट किसी मासूम गरीब को अपने जाल में बाद में मौत के फंसाकर उतार देता था । ,295.8129145971267
file-mouth_ka_saudagar-1507111034__24.5,सन्तोष - सुनो भोले बाबा की नगरी में पुलिस ने एक ऐसे खूनी गिरोह का भण्डाफोड़ किया है जो फर्जी नाम से आदमी का बीमा करवाता था और घाट किसी मासूम गरीब को अपने जाल में फंसाकर मौत के बाद में उतार देता था । ,290.7482571846276
file-mouth_ka_saudagar-1507111034__25.0,इस गिरोह के दरिन्दे बीमा कम्पनी से कई क्लेम भी ले चुके हैं । ,85.88848084913171
file-mouth_ka_saudagar-1507111034__25.1,इस गिरोह के दरिन्दे कई क्लेम भी बीमा कम्पनी से ले चुके हैं । ,88.47769779417649
file-mouth_ka_saudagar-1507111034__25.2,इस गिरोह के बीमा कम्पनी से दरिन्दे कई क्लेम भी ले चुके हैं । ,87.16057129831948
file-mouth_ka_saudagar-1507111034__25.3,इस गिरोह के बीमा कम्पनी से कई क्लेम भी दरिन्दे ले चुके हैं । ,86.47229099007266
file-mouth_ka_saudagar-1507111034__25.4,इस गिरोह के कई क्लेम भी दरिन्दे बीमा कम्पनी से ले चुके हैं । ,85.88350215798096
file-mouth_ka_saudagar-1507111034__25.5,इस गिरोह के कई क्लेम भी बीमा कम्पनी से दरिन्दे ले चुके हैं । ,86.51271012279571
file-mouth_ka_saudagar-1507111034__26.0,ये मौत के सौदागर अपने काले कारनामें को सफेद कर बीमा कम्पनी की आंखों में धूल झोंक कर करोड़ों का चूना लगा चुके हैं । ,148.2604676245169
file-mouth_ka_saudagar-1507111034__26.1,ये मौत के सौदागर अपने काले कारनामें को सफेद कर बीमा कम्पनी की आंखों में धूल चूना करोड़ों का झोंक कर लगा चुके हैं । ,167.63072816424972
file-mouth_ka_saudagar-1507111034__26.2,ये मौत के सौदागर अपने काले कारनामें को सफेद झोंक कर बीमा कम्पनी की आंखों में धूल कर करोड़ों का चूना लगा चुके हैं । ,159.94613099958278
file-mouth_ka_saudagar-1507111034__26.3,ये मौत के सौदागर अपने काले कारनामें को सफेद झोंक कर बीमा कम्पनी की आंखों में धूल चूना करोड़ों का कर लगा चुके हैं । ,168.39571567047
file-mouth_ka_saudagar-1507111034__26.4,ये मौत के सौदागर अपने काले कारनामें को सफेद चूना बीमा कम्पनी की आंखों में धूल कर करोड़ों का झोंक कर लगा चुके हैं । ,168.11586206294876
file-mouth_ka_saudagar-1507111034__26.5,ये मौत के सौदागर अपने काले कारनामें को सफेद चूना बीमा कम्पनी की आंखों में धूल झोंक कर करोड़ों का कर लगा चुके हैं । ,157.19518619410317
file-mouth_ka_saudagar-1507111034__26.6,ये मौत के कर अपने काले कारनामें को सफेद सौदागर बीमा कम्पनी की आंखों में धूल झोंक कर करोड़ों का चूना लगा चुके हैं । ,150.6366362245981
file-mouth_ka_saudagar-1507111034__26.7,ये मौत के कर अपने काले कारनामें को सफेद सौदागर बीमा कम्पनी की आंखों में धूल चूना करोड़ों का झोंक कर लगा चुके हैं । ,170.00689676433092
file-mouth_ka_saudagar-1507111034__26.8,ये मौत के कर अपने काले कारनामें को सफेद झोंक कर बीमा कम्पनी की आंखों में धूल सौदागर करोड़ों का चूना लगा चुके हैं । ,161.83716570096496
file-mouth_ka_saudagar-1507111034__26.9,ये मौत के कर अपने काले कारनामें को सफेद झोंक कर बीमा कम्पनी की आंखों में धूल चूना करोड़ों का सौदागर लगा चुके हैं । ,169.01493935300903
file-mouth_ka_saudagar-1507111034__26.10,ये मौत के कर अपने काले कारनामें को सफेद चूना बीमा कम्पनी की आंखों में धूल सौदागर करोड़ों का झोंक कर लगा चुके हैं । ,170.00689676433092
file-mouth_ka_saudagar-1507111034__26.11,ये मौत के कर अपने काले कारनामें को सफेद चूना बीमा कम्पनी की आंखों में धूल झोंक कर करोड़ों का सौदागर लगा चुके हैं । ,157.8144098766422
file-mouth_ka_saudagar-1507111034__26.12,ये मौत के झोंक कर अपने काले कारनामें को सफेद सौदागर बीमा कम्पनी की आंखों में धूल कर करोड़ों का चूना लगा चुके हैं । ,161.67227874049402
file-mouth_ka_saudagar-1507111034__26.13,ये मौत के झोंक कर अपने काले कारनामें को सफेद सौदागर बीमा कम्पनी की आंखों में धूल चूना करोड़ों का कर लगा चुके हैं । ,170.12186341138124
file-mouth_ka_saudagar-1507111034__26.14,ये मौत के झोंक कर अपने काले कारनामें को सफेद कर बीमा कम्पनी की आंखों में धूल सौदागर करोड़ों का चूना लगा चुके हैं । ,161.187144841795
file-mouth_ka_saudagar-1507111034__26.15,ये मौत के झोंक कर अपने काले कारनामें को सफेद कर बीमा कम्पनी की आंखों में धूल चूना करोड़ों का सौदागर लगा चुके हैं । ,168.36491849383907
file-mouth_ka_saudagar-1507111034__26.16,ये मौत के झोंक कर अपने काले कारनामें को सफेद चूना बीमा कम्पनी की आंखों में धूल सौदागर करोड़ों का कर लगा चुके हैं । ,170.12186341138124
file-mouth_ka_saudagar-1507111034__26.17,ये मौत के झोंक कर अपने काले कारनामें को सफेद चूना बीमा कम्पनी की आंखों में धूल कर करोड़ों का सौदागर लगा चुके हैं । ,168.85005239253812
file-mouth_ka_saudagar-1507111034__26.18,ये मौत के चूना अपने काले कारनामें को सफेद सौदागर बीमा कम्पनी की आंखों में धूल कर करोड़ों का झोंक कर लगा चुके हैं । ,172.19365111722453
file-mouth_ka_saudagar-1507111034__26.19,ये मौत के चूना अपने काले कारनामें को सफेद सौदागर बीमा कम्पनी की आंखों में धूल झोंक कर करोड़ों का कर लगा चुके हैं । ,161.27297524837894
file-mouth_ka_saudagar-1507111034__26.20,ये मौत के चूना अपने काले कारनामें को सफेद कर बीमा कम्पनी की आंखों में धूल सौदागर करोड़ों का झोंक कर लगा चुके हैं । ,171.7085172185255
file-mouth_ka_saudagar-1507111034__26.21,ये मौत के चूना अपने काले कारनामें को सफेद कर बीमा कम्पनी की आंखों में धूल झोंक कर करोड़ों का सौदागर लगा चुके हैं । ,159.51603033083677
file-mouth_ka_saudagar-1507111034__26.22,ये मौत के चूना अपने काले कारनामें को सफेद झोंक कर बीमा कम्पनी की आंखों में धूल सौदागर करोड़ों का कर लगा चुके हैं । ,172.4735047247458
file-mouth_ka_saudagar-1507111034__26.23,ये मौत के चूना अपने काले कारनामें को सफेद झोंक कर बीमा कम्पनी की आंखों में धूल कर करोड़ों का सौदागर लगा चुके हैं । ,171.20169370590264
file-mouth_ka_saudagar-1507111034__27.0,नन्दिनी - बाप रे आदमी इतने बड़े कसाई हो गये हैं कि आदमी को बकरा - मुर्गी की तरह काटकर लाश को कमाई का जरिया बना रहे हैं । ,179.3251941784628
file-mouth_ka_saudagar-1507111034__27.1,नन्दिनी - बाप रे आदमी इतने बड़े कसाई हो गये हैं कि आदमी को बकरा - मुर्गी की तरह काटकर जरिया कमाई का लाश को बना रहे हैं । ,196.4969107653672
file-mouth_ka_saudagar-1507111034__27.2,नन्दिनी - बाप रे आदमी इतने बड़े कसाई हो गये हैं कि आदमी को बकरा - मुर्गी की तरह लाश को काटकर कमाई का जरिया बना रहे हैं । ,177.5596961670702
file-mouth_ka_saudagar-1507111034__27.3,नन्दिनी - बाप रे आदमी इतने बड़े कसाई हो गये हैं कि आदमी को बकरा - मुर्गी की तरह लाश को जरिया कमाई का काटकर बना रहे हैं । ,196.40547665496567
file-mouth_ka_saudagar-1507111034__27.4,नन्दिनी - बाप रे आदमी इतने बड़े कसाई हो गये हैं कि आदमी को बकरा - मुर्गी की तरह जरिया काटकर कमाई का लाश को बना रहे हैं । ,196.49691076536723
file-mouth_ka_saudagar-1507111034__27.5,नन्दिनी - बाप रे आदमी इतने बड़े कसाई हो गये हैं कि आदमी को बकरा - मुर्गी की तरह जरिया लाश को कमाई का काटकर बना रहे हैं । ,194.8661646065684
file-mouth_ka_saudagar-1507111034__28.0,हे भगवान तुम्हारे आदमी को ये क्या हो गया कि आदमी से हैवान हो गया । ,95.49721906931983
file-mouth_ka_saudagar-1507111034__28.1,हे भगवान तुम्हारे आदमी को ये क्या हो गया कि हैवान आदमी से हो गया । ,91.73476825695238
file-mouth_ka_saudagar-1507111034__29.0,अच्छा ये बताओ इन दरिन्दों के खूनी खेल का पर्दाफाश कैसे हुआ ? ,89.02340676356759
file-mouth_ka_saudagar-1507111034__29.1,अच्छा ये बताओ इन दरिन्दों के खूनी खेल का कैसे पर्दाफाश हुआ ? ,94.33443831239538
file-mouth_ka_saudagar-1507111034__31.0,ये दरिन्दें फर्जी नाम से करवाये बीमे के आदमी को मृतक बताकर क्लेम ले उड़ते थे । ,144.18313480615626
file-mouth_ka_saudagar-1507111034__31.1,ये दरिन्दें फर्जी नाम से करवाये बीमे के आदमी को मृतक क्लेम बताकर ले उड़ते थे । ,144.18313370819814
file-mouth_ka_saudagar-1507111034__31.2,बताकर फर्जी नाम से करवाये बीमे के आदमी को मृतक ये दरिन्दें क्लेम ले उड़ते थे । ,148.44608242189895
file-mouth_ka_saudagar-1507111034__31.3,बताकर फर्जी नाम से करवाये बीमे के आदमी को मृतक क्लेम ये दरिन्दें ले उड़ते थे । ,148.44608132394083
file-mouth_ka_saudagar-1507111034__31.4,क्लेम फर्जी नाम से करवाये बीमे के आदमी को मृतक ये दरिन्दें बताकर ले उड़ते थे । ,148.44608242189895
file-mouth_ka_saudagar-1507111034__31.5,क्लेम फर्जी नाम से करवाये बीमे के आदमी को मृतक बताकर ये दरिन्दें ले उड़ते थे । ,148.44608242189895
file-mouth_ka_saudagar-1507111034__33.0,आप तो बस ये बताओ कि हैवानों का भण्डा कैसे पुलिस फोड़ी । ,105.12137944961208
file-mouth_ka_saudagar-1507111034__33.1,आप तो बस ये बताओ कि हैवानों का भण्डा पुलिस कैसे फोड़ी । ,105.12137999859115
file-mouth_ka_saudagar-1507111034__33.2,आप तो बस ये बताओ कि हैवानों का कैसे भण्डा पुलिस फोड़ी । ,105.01346937947781
file-mouth_ka_saudagar-1507111034__33.3,आप तो बस ये बताओ कि हैवानों का कैसे पुलिस भण्डा फोड़ी । ,105.01346992845689
file-mouth_ka_saudagar-1507111034__33.4,आप तो बस ये बताओ कि हैवानों का पुलिस भण्डा कैसे फोड़ी । ,104.60615436136113
file-mouth_ka_saudagar-1507111034__33.5,आप तो बस ये बताओ कि हैवानों का पुलिस कैसे भण्डा फोड़ी । ,104.60615491034021
file-mouth_ka_saudagar-1507111034__34.0,सन्तोष - भागवान मैं कोई जांच अधिकारी तो नहीं । ,78.3338781187826
file-mouth_ka_saudagar-1507111034__34.1,सन्तोष - भागवान मैं नहीं कोई जांच अधिकारी तो । ,82.34564942097111
file-mouth_ka_saudagar-1507111034__34.2,सन्तोष - भागवान कोई जांच अधिकारी तो मैं नहीं । ,77.07573860011287
file-mouth_ka_saudagar-1507111034__34.3,सन्तोष - भागवान कोई जांच अधिकारी तो नहीं मैं । ,81.31959409638316
file-mouth_ka_saudagar-1507111034__34.4,सन्तोष - भागवान नहीं मैं कोई जांच अधिकारी तो । ,80.245631015631
file-mouth_ka_saudagar-1507111034__34.5,सन्तोष - भागवान नहीं कोई जांच अधिकारी तो मैं । ,79.75683542656085
file-mouth_ka_saudagar-1507111034__34.6,सन्तोष - मैं भागवान कोई जांच अधिकारी तो नहीं । ,77.87805750629873
file-mouth_ka_saudagar-1507111034__34.7,सन्तोष - मैं भागवान नहीं कोई जांच अधिकारी तो । ,80.34166337469043
file-mouth_ka_saudagar-1507111034__34.8,सन्तोष - मैं कोई जांच अधिकारी तो भागवान नहीं । ,76.10653088129146
file-mouth_ka_saudagar-1507111034__34.9,सन्तोष - मैं कोई जांच अधिकारी तो नहीं भागवान । ,75.90577335414996
file-mouth_ka_saudagar-1507111034__34.10,सन्तोष - मैं नहीं भागवान कोई जांच अधिकारी तो । ,78.97491960185735
file-mouth_ka_saudagar-1507111034__34.11,सन्तोष - मैं नहीं कोई जांच अधिकारी तो भागवान । ,79.39047699167294
file-mouth_ka_saudagar-1507111034__34.12,सन्तोष - कोई जांच अधिकारी तो भागवान मैं नहीं । ,80.10100412759571
file-mouth_ka_saudagar-1507111034__34.13,सन्तोष - कोई जांच अधिकारी तो भागवान नहीं मैं । ,81.61804354630098
file-mouth_ka_saudagar-1507111034__34.14,सन्तोष - कोई जांच अधिकारी तो मैं भागवान नहीं । ,78.25830922890277
file-mouth_ka_saudagar-1507111034__34.15,सन्तोष - कोई जांच अधिकारी तो मैं नहीं भागवान । ,77.9858981305811
file-mouth_ka_saudagar-1507111034__34.16,सन्तोष - कोई जांच अधिकारी तो नहीं भागवान मैं । ,81.22492979315652
file-mouth_ka_saudagar-1507111034__34.17,सन्तोष - कोई जांच अधिकारी तो नहीं मैं भागवान । ,80.56302683107921
file-mouth_ka_saudagar-1507111034__34.18,सन्तोष - नहीं भागवान मैं कोई जांच अधिकारी तो । ,81.0483421673596
file-mouth_ka_saudagar-1507111034__34.19,सन्तोष - नहीं भागवान कोई जांच अधिकारी तो मैं । ,80.00769360674617
file-mouth_ka_saudagar-1507111034__34.20,सन्तोष - नहीं मैं भागवान कोई जांच अधिकारी तो । ,82.44681967511046
file-mouth_ka_saudagar-1507111034__34.21,सन्तोष - नहीं मैं कोई जांच अधिकारी तो भागवान । ,80.91204603665287
file-mouth_ka_saudagar-1507111034__34.22,सन्तोष - नहीं कोई जांच अधिकारी तो भागवान मैं । ,83.52428002700339
file-mouth_ka_saudagar-1507111034__34.23,सन्तोष - नहीं कोई जांच अधिकारी तो मैं भागवान । ,80.35690193560814
file-mouth_ka_saudagar-1507111034__35.0,अखबार में सब छपा है । ,34.57620661110818
file-mouth_ka_saudagar-1507111034__35.1,सब अखबार में छपा है । ,26.488813212262645
file-mouth_ka_saudagar-1507111034__36.0,नन्दिनी - मैं कहां कह रही हूं कि तुम जांच अधिकारी हो । ,86.97550005883531
file-mouth_ka_saudagar-1507111034__36.1,नन्दिनी - मैं कहां कह रही हूं कि जांच अधिकारी तुम हो । ,87.8777024122295
file-mouth_ka_saudagar-1507111034__37.0,जांच अधिकारी से बड़ा अधिकारी बनने की काबिलियत तुममें तो है । ,88.53237861388024
file-mouth_ka_saudagar-1507111034__37.1,जांच अधिकारी से बड़ा अधिकारी बनने की तुममें तो काबिलियत है । ,92.14781036193172
file-mouth_ka_saudagar-1507111034__38.0,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत होते हुए भी तुम्हें तरक्की से पीछे ढकेला गया । ,178.39313463784362
file-mouth_ka_saudagar-1507111034__38.1,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत होते हुए भी तुम्हें पीछे तरक्की से ढकेला गया । ,180.81465000674544
file-mouth_ka_saudagar-1507111034__38.2,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत होते हुए भी तरक्की से तुम्हें पीछे ढकेला गया । ,180.84857142324174
file-mouth_ka_saudagar-1507111034__38.3,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत होते हुए भी तरक्की से पीछे तुम्हें ढकेला गया । ,179.36680830136797
file-mouth_ka_saudagar-1507111034__38.4,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत होते हुए भी पीछे तुम्हें तरक्की से ढकेला गया । ,180.01477048903993
file-mouth_ka_saudagar-1507111034__38.5,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत होते हुए भी पीछे तरक्की से तुम्हें ढकेला गया । ,179.07501933996997
file-mouth_ka_saudagar-1507111034__38.6,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तुम्हें होते हुए भी तरक्की से पीछे ढकेला गया । ,179.36680775238892
file-mouth_ka_saudagar-1507111034__38.7,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तुम्हें होते हुए भी पीछे तरक्की से ढकेला गया । ,180.014771038019
file-mouth_ka_saudagar-1507111034__38.8,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तुम्हें तरक्की से होते हुए भी पीछे ढकेला गया । ,177.21549672320765
file-mouth_ka_saudagar-1507111034__38.9,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तुम्हें तरक्की से पीछे होते हुए भी ढकेला गया । ,179.00622073442324
file-mouth_ka_saudagar-1507111034__38.10,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तुम्हें पीछे होते हुए भी तरक्की से ढकेला गया । ,181.427735554346
file-mouth_ka_saudagar-1507111034__38.11,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तुम्हें पीछे तरक्की से होते हुए भी ढकेला गया । ,178.9890488064794
file-mouth_ka_saudagar-1507111034__38.12,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तरक्की से होते हुए भी तुम्हें पीछे ढकेला गया । ,178.01537514295504
file-mouth_ka_saudagar-1507111034__38.13,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तरक्की से होते हुए भी पीछे तुम्हें ढकेला गया । ,177.21549562524956
file-mouth_ka_saudagar-1507111034__38.14,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तरक्की से तुम्हें होते हुए भी पीछे ढकेला गया । ,179.07501933997003
file-mouth_ka_saudagar-1507111034__38.15,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तरक्की से तुम्हें पीछे होते हुए भी ढकेला गया । ,180.48798330731793
file-mouth_ka_saudagar-1507111034__38.16,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तरक्की से पीछे होते हुए भी तुम्हें ढकेला गया । ,178.03254707089886
file-mouth_ka_saudagar-1507111034__38.17,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत तरक्की से पीछे तुम्हें होते हुए भी ढकेला गया । ,179.36680775238892
file-mouth_ka_saudagar-1507111034__38.18,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत पीछे होते हुए भी तुम्हें तरक्की से ढकेला गया । ,180.4540624398007
file-mouth_ka_saudagar-1507111034__38.19,आदमी द्वारा रचे चक्रव्यूह की देन कहें या नसीब का खेल लाख काबिलियत पीछे होते हुए भी तरक्की से तुम्हें ढकेला गया । ,180.48798385629698
